V1,V2,V3
-81.5250434782609,11.935274193,-2359
-81.491,11.935274193,-1989
-84.623,11.9014032252586,106
-84.5889565217391,11.9014032252586,175
-84.5549130434783,11.9014032252586,189
-84.5208695652174,11.9014032252586,215
-84.4868260869565,11.9014032252586,198
-84.4527826086957,11.9014032252586,176
-84.4187391304348,11.9014032252586,159
-84.3846956521739,11.9014032252586,120
-84.350652173913,11.9014032252586,89
-84.3166086956522,11.9014032252586,82
-84.2825652173913,11.9014032252586,66
-84.2485217391304,11.9014032252586,177
-84.2144782608696,11.9014032252586,186
-84.1804347826087,11.9014032252586,92
-84.1463913043478,11.9014032252586,97
-84.112347826087,11.9014032252586,48
-84.0783043478261,11.9014032252586,31
-84.0442608695652,11.9014032252586,27
-84.0102173913044,11.9014032252586,13
-83.9761739130435,11.9014032252586,8
-83.9421304347826,11.9014032252586,10
-83.9080869565217,11.9014032252586,5
-83.8740434782609,11.9014032252586,4
-83.84,11.9014032252586,3
-83.8059565217391,11.9014032252586,-1
-83.7719130434783,11.9014032252586,-1
-83.7378695652174,11.9014032252586,4
-83.7038260869565,11.9014032252586,-1
-83.6697826086957,11.9014032252586,-3
-83.6357391304348,11.9014032252586,-5
-83.6016956521739,11.9014032252586,-9
-83.567652173913,11.9014032252586,-13
-83.5336086956522,11.9014032252586,-15
-83.4995652173913,11.9014032252586,-19
-83.4655217391304,11.9014032252586,-21
-83.4314782608696,11.9014032252586,-23
-83.3974347826087,11.9014032252586,-25
-83.3633913043478,11.9014032252586,-28
-83.329347826087,11.9014032252586,-31
-83.2953043478261,11.9014032252586,-34
-83.2612608695652,11.9014032252586,-38
-83.2272173913044,11.9014032252586,-42
-83.1931739130435,11.9014032252586,-45
-83.1591304347826,11.9014032252586,-39
-83.1250869565217,11.9014032252586,-39
-83.0910434782609,11.9014032252586,-56
-83.057,11.9014032252586,-50
-83.0229565217391,11.9014032252586,-97
-82.9889130434783,11.9014032252586,-304
-82.9548695652174,11.9014032252586,-475
-82.9208260869565,11.9014032252586,-588
-82.8867826086957,11.9014032252586,-848
-82.8527391304348,11.9014032252586,-1136
-82.8186956521739,11.9014032252586,-1340
-82.784652173913,11.9014032252586,-1476
-82.7506086956522,11.9014032252586,-1564
-82.7165652173913,11.9014032252586,-1619
-82.6825217391304,11.9014032252586,-1646
-82.6484782608696,11.9014032252586,-1642
-82.6144347826087,11.9014032252586,-1572
-82.5803913043478,11.9014032252586,-1384
-82.546347826087,11.9014032252586,-1063
-82.5123043478261,11.9014032252586,-769
-82.4782608695652,11.9014032252586,-618
-82.4442173913043,11.9014032252586,-589
-82.4101739130435,11.9014032252586,-675
-82.3761304347826,11.9014032252586,-887
-82.3420869565217,11.9014032252586,-1174
-82.3080434782609,11.9014032252586,-1379
-82.274,11.9014032252586,-1437
-82.2399565217391,11.9014032252586,-1399
-82.2059130434783,11.9014032252586,-1356
-82.1718695652174,11.9014032252586,-1200
-82.1378260869565,11.9014032252586,-1274
-82.1037826086957,11.9014032252586,-1470
-82.0697391304348,11.9014032252586,-1568
-82.0356956521739,11.9014032252586,-1585
-82.001652173913,11.9014032252586,-1600
-81.9676086956522,11.9014032252586,-1694
-81.9335652173913,11.9014032252586,-1899
-81.8995217391304,11.9014032252586,-2130
-81.8654782608696,11.9014032252586,-2255
-81.8314347826087,11.9014032252586,-2321
-81.7973913043478,11.9014032252586,-2333
-81.763347826087,11.9014032252586,-2271
-81.7293043478261,11.9014032252586,-2251
-81.6952608695652,11.9014032252586,-2376
-81.6612173913043,11.9014032252586,-2598
-81.6271739130435,11.9014032252586,-2793
-81.5931304347826,11.9014032252586,-2908
-81.5590869565217,11.9014032252586,-2953
-81.5250434782609,11.9014032252586,-2728
-81.491,11.9014032252586,-2369
-84.623,11.8675322575172,164
-84.5889565217391,11.8675322575172,243
-84.5549130434783,11.8675322575172,257
-84.5208695652174,11.8675322575172,222
-84.4868260869565,11.8675322575172,181
-84.4527826086957,11.8675322575172,157
-84.4187391304348,11.8675322575172,157
-84.3846956521739,11.8675322575172,141
-84.350652173913,11.8675322575172,101
-84.3166086956522,11.8675322575172,149
-84.2825652173913,11.8675322575172,103
-84.2485217391304,11.8675322575172,248
-84.2144782608696,11.8675322575172,387
-84.1804347826087,11.8675322575172,253
-84.1463913043478,11.8675322575172,142
-84.112347826087,11.8675322575172,64
-84.0783043478261,11.8675322575172,30
-84.0442608695652,11.8675322575172,24
-84.0102173913044,11.8675322575172,18
-83.9761739130435,11.8675322575172,15
-83.9421304347826,11.8675322575172,16
-83.9080869565217,11.8675322575172,12
-83.8740434782609,11.8675322575172,12
-83.84,11.8675322575172,3
-83.8059565217391,11.8675322575172,-1
-83.7719130434783,11.8675322575172,1
-83.7378695652174,11.8675322575172,7
-83.7038260869565,11.8675322575172,-1
-83.6697826086957,11.8675322575172,-3
-83.6357391304348,11.8675322575172,-5
-83.6016956521739,11.8675322575172,-9
-83.567652173913,11.8675322575172,-12
-83.5336086956522,11.8675322575172,-15
-83.4995652173913,11.8675322575172,-19
-83.4655217391304,11.8675322575172,-21
-83.4314782608696,11.8675322575172,-23
-83.3974347826087,11.8675322575172,-26
-83.3633913043478,11.8675322575172,-30
-83.329347826087,11.8675322575172,-35
-83.2953043478261,11.8675322575172,-41
-83.2612608695652,11.8675322575172,-46
-83.2272173913044,11.8675322575172,-47
-83.1931739130435,11.8675322575172,-34
-83.1591304347826,11.8675322575172,-32
-83.1250869565217,11.8675322575172,-41
-83.0910434782609,11.8675322575172,-51
-83.057,11.8675322575172,-43
-83.0229565217391,11.8675322575172,-139
-82.9889130434783,11.8675322575172,-497
-82.9548695652174,11.8675322575172,-802
-82.9208260869565,11.8675322575172,-1015
-82.8867826086957,11.8675322575172,-1192
-82.8527391304348,11.8675322575172,-1355
-82.8186956521739,11.8675322575172,-1489
-82.784652173913,11.8675322575172,-1582
-82.7506086956522,11.8675322575172,-1625
-82.7165652173913,11.8675322575172,-1630
-82.6825217391304,11.8675322575172,-1619
-82.6484782608696,11.8675322575172,-1595
-82.6144347826087,11.8675322575172,-1522
-82.5803913043478,11.8675322575172,-1295
-82.546347826087,11.8675322575172,-982
-82.5123043478261,11.8675322575172,-778
-82.4782608695652,11.8675322575172,-764
-82.4442173913043,11.8675322575172,-874
-82.4101739130435,11.8675322575172,-1032
-82.3761304347826,11.8675322575172,-1197
-82.3420869565217,11.8675322575172,-1329
-82.3080434782609,11.8675322575172,-1352
-82.274,11.8675322575172,-1299
-82.2399565217391,11.8675322575172,-1167
-82.2059130434783,11.8675322575172,-1029
-82.1718695652174,11.8675322575172,-949
-82.1378260869565,11.8675322575172,-1146
-82.1037826086957,11.8675322575172,-1456
-82.0697391304348,11.8675322575172,-1636
-82.0356956521739,11.8675322575172,-1729
-82.001652173913,11.8675322575172,-1830
-81.9676086956522,11.8675322575172,-1975
-81.9335652173913,11.8675322575172,-2153
-81.8995217391304,11.8675322575172,-2295
-81.8654782608696,11.8675322575172,-2343
-81.8314347826087,11.8675322575172,-2366
-81.7973913043478,11.8675322575172,-2372
-81.763347826087,11.8675322575172,-2343
-81.7293043478261,11.8675322575172,-2346
-81.6952608695652,11.8675322575172,-2446
-81.6612173913043,11.8675322575172,-2621
-81.6271739130435,11.8675322575172,-2798
-81.5931304347826,11.8675322575172,-2929
-81.5590869565217,11.8675322575172,-3009
-81.5250434782609,11.8675322575172,-2898
-81.491,11.8675322575172,-2601
-84.623,11.8336612897759,231
-84.5889565217391,11.8336612897759,239
-84.5549130434783,11.8336612897759,200
-84.5208695652174,11.8336612897759,193
-84.4868260869565,11.8336612897759,182
-84.4527826086957,11.8336612897759,173
-84.4187391304348,11.8336612897759,207
-84.3846956521739,11.8336612897759,181
-84.350652173913,11.8336612897759,109
-84.3166086956522,11.8336612897759,166
-84.2825652173913,11.8336612897759,184
-84.2485217391304,11.8336612897759,239
-84.2144782608696,11.8336612897759,266
-84.1804347826087,11.8336612897759,276
-84.1463913043478,11.8336612897759,149
-84.112347826087,11.8336612897759,125
-84.0783043478261,11.8336612897759,58
-84.0442608695652,11.8336612897759,41
-84.0102173913044,11.8336612897759,34
-83.9761739130435,11.8336612897759,38
-83.9421304347826,11.8336612897759,27
-83.9080869565217,11.8336612897759,24
-83.8740434782609,11.8336612897759,7
-83.84,11.8336612897759,7
-83.8059565217391,11.8336612897759,1
-83.7719130434783,11.8336612897759,2
-83.7378695652174,11.8336612897759,8
-83.7038260869565,11.8336612897759,2
-83.6697826086957,11.8336612897759,-3
-83.6357391304348,11.8336612897759,-5
-83.6016956521739,11.8336612897759,-9
-83.567652173913,11.8336612897759,-12
-83.5336086956522,11.8336612897759,-15
-83.4995652173913,11.8336612897759,-18
-83.4655217391304,11.8336612897759,-20
-83.4314782608696,11.8336612897759,-21
-83.3974347826087,11.8336612897759,-24
-83.3633913043478,11.8336612897759,-29
-83.329347826087,11.8336612897759,-38
-83.2953043478261,11.8336612897759,-45
-83.2612608695652,11.8336612897759,-46
-83.2272173913044,11.8336612897759,-45
-83.1931739130435,11.8336612897759,-38
-83.1591304347826,11.8336612897759,-45
-83.1250869565217,11.8336612897759,-47
-83.0910434782609,11.8336612897759,-44
-83.057,11.8336612897759,-44
-83.0229565217391,11.8336612897759,-245
-82.9889130434783,11.8336612897759,-716
-82.9548695652174,11.8336612897759,-1082
-82.9208260869565,11.8336612897759,-1318
-82.8867826086957,11.8336612897759,-1451
-82.8527391304348,11.8336612897759,-1541
-82.8186956521739,11.8336612897759,-1614
-82.784652173913,11.8336612897759,-1660
-82.7506086956522,11.8336612897759,-1650
-82.7165652173913,11.8336612897759,-1587
-82.6825217391304,11.8336612897759,-1518
-82.6484782608696,11.8336612897759,-1504
-82.6144347826087,11.8336612897759,-1455
-82.5803913043478,11.8336612897759,-1264
-82.546347826087,11.8336612897759,-1054
-82.5123043478261,11.8336612897759,-965
-82.4782608695652,11.8336612897759,-1033
-82.4442173913043,11.8336612897759,-1193
-82.4101739130435,11.8336612897759,-1338
-82.3761304347826,11.8336612897759,-1398
-82.3420869565217,11.8336612897759,-1372
-82.3080434782609,11.8336612897759,-1299
-82.274,11.8336612897759,-1198
-82.2399565217391,11.8336612897759,-958
-82.2059130434783,11.8336612897759,-807
-82.1718695652174,11.8336612897759,-921
-82.1378260869565,11.8336612897759,-1324
-82.1037826086957,11.8336612897759,-1759
-82.0697391304348,11.8336612897759,-1958
-82.0356956521739,11.8336612897759,-2039
-82.001652173913,11.8336612897759,-2138
-81.9676086956522,11.8336612897759,-2256
-81.9335652173913,11.8336612897759,-2363
-81.8995217391304,11.8336612897759,-2429
-81.8654782608696,11.8336612897759,-2440
-81.8314347826087,11.8336612897759,-2437
-81.7973913043478,11.8336612897759,-2433
-81.763347826087,11.8336612897759,-2454
-81.7293043478261,11.8336612897759,-2476
-81.6952608695652,11.8336612897759,-2512
-81.6612173913043,11.8336612897759,-2600
-81.6271739130435,11.8336612897759,-2725
-81.5931304347826,11.8336612897759,-2852
-81.5590869565217,11.8336612897759,-2958
-81.5250434782609,11.8336612897759,-2970
-81.491,11.8336612897759,-2775
-84.623,11.7997903220345,230
-84.5889565217391,11.7997903220345,248
-84.5549130434783,11.7997903220345,203
-84.5208695652174,11.7997903220345,184
-84.4868260869565,11.7997903220345,176
-84.4527826086957,11.7997903220345,188
-84.4187391304348,11.7997903220345,195
-84.3846956521739,11.7997903220345,186
-84.350652173913,11.7997903220345,136
-84.3166086956522,11.7997903220345,163
-84.2825652173913,11.7997903220345,176
-84.2485217391304,11.7997903220345,253
-84.2144782608696,11.7997903220345,312
-84.1804347826087,11.7997903220345,213
-84.1463913043478,11.7997903220345,95
-84.112347826087,11.7997903220345,94
-84.0783043478261,11.7997903220345,47
-84.0442608695652,11.7997903220345,35
-84.0102173913044,11.7997903220345,73
-83.9761739130435,11.7997903220345,96
-83.9421304347826,11.7997903220345,45
-83.9080869565217,11.7997903220345,27
-83.8740434782609,11.7997903220345,14
-83.84,11.7997903220345,14
-83.8059565217391,11.7997903220345,13
-83.7719130434783,11.7997903220345,8
-83.7378695652174,11.7997903220345,9
-83.7038260869565,11.7997903220345,9
-83.6697826086957,11.7997903220345,-2
-83.6357391304348,11.7997903220345,-5
-83.6016956521739,11.7997903220345,-9
-83.567652173913,11.7997903220345,-12
-83.5336086956522,11.7997903220345,-15
-83.4995652173913,11.7997903220345,-17
-83.4655217391304,11.7997903220345,-19
-83.4314782608696,11.7997903220345,-19
-83.3974347826087,11.7997903220345,-20
-83.3633913043478,11.7997903220345,-24
-83.329347826087,11.7997903220345,-35
-83.2953043478261,11.7997903220345,-39
-83.2612608695652,11.7997903220345,-33
-83.2272173913044,11.7997903220345,-45
-83.1931739130435,11.7997903220345,-48
-83.1591304347826,11.7997903220345,-49
-83.1250869565217,11.7997903220345,-51
-83.0910434782609,11.7997903220345,-116
-83.057,11.7997903220345,-164
-83.0229565217391,11.7997903220345,-435
-82.9889130434783,11.7997903220345,-855
-82.9548695652174,11.7997903220345,-1236
-82.9208260869565,11.7997903220345,-1479
-82.8867826086957,11.7997903220345,-1603
-82.8527391304348,11.7997903220345,-1660
-82.8186956521739,11.7997903220345,-1692
-82.784652173913,11.7997903220345,-1697
-82.7506086956522,11.7997903220345,-1644
-82.7165652173913,11.7997903220345,-1530
-82.6825217391304,11.7997903220345,-1395
-82.6484782608696,11.7997903220345,-1357
-82.6144347826087,11.7997903220345,-1356
-82.5803913043478,11.7997903220345,-1276
-82.546347826087,11.7997903220345,-1187
-82.5123043478261,11.7997903220345,-1158
-82.4782608695652,11.7997903220345,-1213
-82.4442173913043,11.7997903220345,-1319
-82.4101739130435,11.7997903220345,-1380
-82.3761304347826,11.7997903220345,-1337
-82.3420869565217,11.7997903220345,-1230
-82.3080434782609,11.7997903220345,-1148
-82.274,11.7997903220345,-1031
-82.2399565217391,11.7997903220345,-871
-82.2059130434783,11.7997903220345,-922
-82.1718695652174,11.7997903220345,-1203
-82.1378260869565,11.7997903220345,-1649
-82.1037826086957,11.7997903220345,-2085
-82.0697391304348,11.7997903220345,-2307
-82.0356956521739,11.7997903220345,-2353
-82.001652173913,11.7997903220345,-2398
-81.9676086956522,11.7997903220345,-2461
-81.9335652173913,11.7997903220345,-2503
-81.8995217391304,11.7997903220345,-2525
-81.8654782608696,11.7997903220345,-2536
-81.8314347826087,11.7997903220345,-2545
-81.7973913043478,11.7997903220345,-2565
-81.763347826087,11.7997903220345,-2650
-81.7293043478261,11.7997903220345,-2660
-81.6952608695652,11.7997903220345,-2608
-81.6612173913043,11.7997903220345,-2603
-81.6271739130435,11.7997903220345,-2671
-81.5931304347826,11.7997903220345,-2781
-81.5590869565217,11.7997903220345,-2895
-81.5250434782609,11.7997903220345,-3004
-81.491,11.7997903220345,-2923
-84.623,11.7659193542931,197
-84.5889565217391,11.7659193542931,221
-84.5549130434783,11.7659193542931,209
-84.5208695652174,11.7659193542931,183
-84.4868260869565,11.7659193542931,171
-84.4527826086957,11.7659193542931,180
-84.4187391304348,11.7659193542931,172
-84.3846956521739,11.7659193542931,166
-84.350652173913,11.7659193542931,145
-84.3166086956522,11.7659193542931,170
-84.2825652173913,11.7659193542931,184
-84.2485217391304,11.7659193542931,224
-84.2144782608696,11.7659193542931,267
-84.1804347826087,11.7659193542931,161
-84.1463913043478,11.7659193542931,157
-84.112347826087,11.7659193542931,81
-84.0783043478261,11.7659193542931,36
-84.0442608695652,11.7659193542931,35
-84.0102173913044,11.7659193542931,57
-83.9761739130435,11.7659193542931,66
-83.9421304347826,11.7659193542931,34
-83.9080869565217,11.7659193542931,31
-83.8740434782609,11.7659193542931,40
-83.84,11.7659193542931,24
-83.8059565217391,11.7659193542931,31
-83.7719130434783,11.7659193542931,27
-83.7378695652174,11.7659193542931,26
-83.7038260869565,11.7659193542931,11
-83.6697826086957,11.7659193542931,-2
-83.6357391304348,11.7659193542931,-5
-83.6016956521739,11.7659193542931,-9
-83.567652173913,11.7659193542931,-13
-83.5336086956522,11.7659193542931,-15
-83.4995652173913,11.7659193542931,-16
-83.4655217391304,11.7659193542931,-17
-83.4314782608696,11.7659193542931,-17
-83.3974347826087,11.7659193542931,-17
-83.3633913043478,11.7659193542931,-17
-83.329347826087,11.7659193542931,-23
-83.2953043478261,11.7659193542931,-28
-83.2612608695652,11.7659193542931,-40
-83.2272173913044,11.7659193542931,-46
-83.1931739130435,11.7659193542931,-48
-83.1591304347826,11.7659193542931,-113
-83.1250869565217,11.7659193542931,-225
-83.0910434782609,11.7659193542931,-282
-83.057,11.7659193542931,-221
-83.0229565217391,11.7659193542931,-406
-82.9889130434783,11.7659193542931,-824
-82.9548695652174,11.7659193542931,-1211
-82.9208260869565,11.7659193542931,-1486
-82.8867826086957,11.7659193542931,-1648
-82.8527391304348,11.7659193542931,-1713
-82.8186956521739,11.7659193542931,-1723
-82.784652173913,11.7659193542931,-1695
-82.7506086956522,11.7659193542931,-1626
-82.7165652173913,11.7659193542931,-1514
-82.6825217391304,11.7659193542931,-1378
-82.6484782608696,11.7659193542931,-1273
-82.6144347826087,11.7659193542931,-1270
-82.5803913043478,11.7659193542931,-1264
-82.546347826087,11.7659193542931,-1210
-82.5123043478261,11.7659193542931,-1146
-82.4782608695652,11.7659193542931,-1118
-82.4442173913043,11.7659193542931,-1124
-82.4101739130435,11.7659193542931,-1099
-82.3761304347826,11.7659193542931,-1035
-82.3420869565217,11.7659193542931,-989
-82.3080434782609,11.7659193542931,-1015
-82.274,11.7659193542931,-1042
-82.2399565217391,11.7659193542931,-1156
-82.2059130434783,11.7659193542931,-1422
-82.1718695652174,11.7659193542931,-1760
-82.1378260869565,11.7659193542931,-2109
-82.1037826086957,11.7659193542931,-2396
-82.0697391304348,11.7659193542931,-2535
-82.0356956521739,11.7659193542931,-2532
-82.001652173913,11.7659193542931,-2543
-81.9676086956522,11.7659193542931,-2577
-81.9335652173913,11.7659193542931,-2590
-81.8995217391304,11.7659193542931,-2600
-81.8654782608696,11.7659193542931,-2631
-81.8314347826087,11.7659193542931,-2678
-81.7973913043478,11.7659193542931,-2740
-81.763347826087,11.7659193542931,-2824
-81.7293043478261,11.7659193542931,-2819
-81.6952608695652,11.7659193542931,-2727
-81.6612173913043,11.7659193542931,-2665
-81.6271739130435,11.7659193542931,-2693
-81.5931304347826,11.7659193542931,-2783
-81.5590869565217,11.7659193542931,-2885
-81.5250434782609,11.7659193542931,-3016
-81.491,11.7659193542931,-3010
-84.623,11.7320483865517,190
-84.5889565217391,11.7320483865517,205
-84.5549130434783,11.7320483865517,212
-84.5208695652174,11.7320483865517,184
-84.4868260869565,11.7320483865517,171
-84.4527826086957,11.7320483865517,169
-84.4187391304348,11.7320483865517,168
-84.3846956521739,11.7320483865517,162
-84.350652173913,11.7320483865517,173
-84.3166086956522,11.7320483865517,199
-84.2825652173913,11.7320483865517,236
-84.2485217391304,11.7320483865517,242
-84.2144782608696,11.7320483865517,235
-84.1804347826087,11.7320483865517,172
-84.1463913043478,11.7320483865517,73
-84.112347826087,11.7320483865517,47
-84.0783043478261,11.7320483865517,35
-84.0442608695652,11.7320483865517,33
-84.0102173913044,11.7320483865517,46
-83.9761739130435,11.7320483865517,79
-83.9421304347826,11.7320483865517,77
-83.9080869565217,11.7320483865517,100
-83.8740434782609,11.7320483865517,88
-83.84,11.7320483865517,87
-83.8059565217391,11.7320483865517,31
-83.7719130434783,11.7320483865517,22
-83.7378695652174,11.7320483865517,18
-83.7038260869565,11.7320483865517,7
-83.6697826086957,11.7320483865517,-1
-83.6357391304348,11.7320483865517,-4
-83.6016956521739,11.7320483865517,-10
-83.567652173913,11.7320483865517,-14
-83.5336086956522,11.7320483865517,-16
-83.4995652173913,11.7320483865517,-17
-83.4655217391304,11.7320483865517,-18
-83.4314782608696,11.7320483865517,-18
-83.3974347826087,11.7320483865517,-18
-83.3633913043478,11.7320483865517,-18
-83.329347826087,11.7320483865517,-20
-83.2953043478261,11.7320483865517,-21
-83.2612608695652,11.7320483865517,-32
-83.2272173913044,11.7320483865517,-41
-83.1931739130435,11.7320483865517,-72
-83.1591304347826,11.7320483865517,-234
-83.1250869565217,11.7320483865517,-381
-83.0910434782609,11.7320483865517,-403
-83.057,11.7320483865517,-312
-83.0229565217391,11.7320483865517,-396
-82.9889130434783,11.7320483865517,-650
-82.9548695652174,11.7320483865517,-991
-82.9208260869565,11.7320483865517,-1350
-82.8867826086957,11.7320483865517,-1597
-82.8527391304348,11.7320483865517,-1706
-82.8186956521739,11.7320483865517,-1716
-82.784652173913,11.7320483865517,-1673
-82.7506086956522,11.7320483865517,-1612
-82.7165652173913,11.7320483865517,-1544
-82.6825217391304,11.7320483865517,-1440
-82.6484782608696,11.7320483865517,-1320
-82.6144347826087,11.7320483865517,-1234
-82.5803913043478,11.7320483865517,-1146
-82.546347826087,11.7320483865517,-1017
-82.5123043478261,11.7320483865517,-883
-82.4782608695652,11.7320483865517,-799
-82.4442173913043,11.7320483865517,-758
-82.4101739130435,11.7320483865517,-733
-82.3761304347826,11.7320483865517,-766
-82.3420869565217,11.7320483865517,-918
-82.3080434782609,11.7320483865517,-1200
-82.274,11.7320483865517,-1570
-82.2399565217391,11.7320483865517,-1847
-82.2059130434783,11.7320483865517,-2082
-82.1718695652174,11.7320483865517,-2326
-82.1378260869565,11.7320483865517,-2522
-82.1037826086957,11.7320483865517,-2638
-82.0697391304348,11.7320483865517,-2667
-82.0356956521739,11.7320483865517,-2635
-82.001652173913,11.7320483865517,-2637
-81.9676086956522,11.7320483865517,-2655
-81.9335652173913,11.7320483865517,-2650
-81.8995217391304,11.7320483865517,-2660
-81.8654782608696,11.7320483865517,-2712
-81.8314347826087,11.7320483865517,-2783
-81.7973913043478,11.7320483865517,-2850
-81.763347826087,11.7320483865517,-2902
-81.7293043478261,11.7320483865517,-2909
-81.6952608695652,11.7320483865517,-2840
-81.6612173913043,11.7320483865517,-2770
-81.6271739130435,11.7320483865517,-2774
-81.5931304347826,11.7320483865517,-2843
-81.5590869565217,11.7320483865517,-2918
-81.5250434782609,11.7320483865517,-3003
-81.491,11.7320483865517,-3023
-84.623,11.6981774188103,184
-84.5889565217391,11.6981774188103,201
-84.5549130434783,11.6981774188103,193
-84.5208695652174,11.6981774188103,192
-84.4868260869565,11.6981774188103,192
-84.4527826086957,11.6981774188103,173
-84.4187391304348,11.6981774188103,183
-84.3846956521739,11.6981774188103,188
-84.350652173913,11.6981774188103,190
-84.3166086956522,11.6981774188103,150
-84.2825652173913,11.6981774188103,109
-84.2485217391304,11.6981774188103,92
-84.2144782608696,11.6981774188103,65
-84.1804347826087,11.6981774188103,70
-84.1463913043478,11.6981774188103,68
-84.112347826087,11.6981774188103,52
-84.0783043478261,11.6981774188103,32
-84.0442608695652,11.6981774188103,31
-84.0102173913044,11.6981774188103,66
-83.9761739130435,11.6981774188103,121
-83.9421304347826,11.6981774188103,209
-83.9080869565217,11.6981774188103,184
-83.8740434782609,11.6981774188103,119
-83.84,11.6981774188103,121
-83.8059565217391,11.6981774188103,46
-83.7719130434783,11.6981774188103,28
-83.7378695652174,11.6981774188103,19
-83.7038260869565,11.6981774188103,9
-83.6697826086957,11.6981774188103,0
-83.6357391304348,11.6981774188103,-5
-83.6016956521739,11.6981774188103,-14
-83.567652173913,11.6981774188103,-18
-83.5336086956522,11.6981774188103,-19
-83.4995652173913,11.6981774188103,-20
-83.4655217391304,11.6981774188103,-21
-83.4314782608696,11.6981774188103,-24
-83.3974347826087,11.6981774188103,-27
-83.3633913043478,11.6981774188103,-32
-83.329347826087,11.6981774188103,-35
-83.2953043478261,11.6981774188103,-35
-83.2612608695652,11.6981774188103,-38
-83.2272173913044,11.6981774188103,-42
-83.1931739130435,11.6981774188103,-123
-83.1591304347826,11.6981774188103,-347
-83.1250869565217,11.6981774188103,-499
-83.0910434782609,11.6981774188103,-574
-83.057,11.6981774188103,-558
-83.0229565217391,11.6981774188103,-508
-82.9889130434783,11.6981774188103,-398
-82.9548695652174,11.6981774188103,-667
-82.9208260869565,11.6981774188103,-1161
-82.8867826086957,11.6981774188103,-1490
-82.8527391304348,11.6981774188103,-1637
-82.8186956521739,11.6981774188103,-1676
-82.784652173913,11.6981774188103,-1651
-82.7506086956522,11.6981774188103,-1619
-82.7165652173913,11.6981774188103,-1608
-82.6825217391304,11.6981774188103,-1556
-82.6484782608696,11.6981774188103,-1388
-82.6144347826087,11.6981774188103,-1151
-82.5803913043478,11.6981774188103,-907
-82.546347826087,11.6981774188103,-700
-82.5123043478261,11.6981774188103,-573
-82.4782608695652,11.6981774188103,-544
-82.4442173913043,11.6981774188103,-567
