V1,V2,V3
-84.2591747958861,10.555,128
-84.2423611623772,10.555,105
-84.2255475288683,10.555,161
-84.2087338953594,10.555,78
-84.1919202618505,10.555,67
-84.1751066283416,10.555,67
-84.1582929948327,10.555,60
-84.1414793613238,10.555,63
-84.1246657278149,10.555,61
-84.107852094306,10.555,137
-84.0910384607972,10.555,81
-84.0742248272882,10.555,48
-84.0574111937794,10.555,42
-84.0405975602705,10.555,40
-84.0237839267616,10.555,37
-84.0069702932527,10.555,36
-83.9901566597438,10.555,34
-83.9733430262349,10.555,35
-83.956529392726,10.555,35
-83.9397157592171,10.555,34
-83.9229021257082,10.555,36
-83.9060884921993,10.555,42
-83.8892748586904,10.555,41
-83.8724612251815,10.555,42
-83.8556475916726,10.555,39
-83.8388339581637,10.555,40
-83.8220203246548,10.555,42
-83.8052066911459,10.555,38
-83.788393057637,10.555,38
-83.7715794241281,10.555,37
-83.7547657906192,10.555,38
-83.7379521571103,10.555,37
-83.7211385236014,10.555,32
-83.7043248900925,10.555,28
-83.6875112565836,10.555,26
-83.6706976230747,10.555,26
-83.6538839895658,10.555,27
-83.6370703560569,10.555,19
-83.620256722548,10.555,16
-83.6034430890391,10.555,19
-83.5866294555302,10.555,19
-83.5698158220214,10.555,20
-83.5530021885125,10.555,18
-83.5361885550035,10.555,18
-83.5193749214947,10.555,16
-83.5025612879858,10.555,-6
-83.4857476544769,10.555,-24
-83.468934020968,10.555,-31
-83.4521203874591,10.555,-31
-83.4353067539502,10.555,-29
-83.4184931204413,10.555,-31
-83.4016794869324,10.555,-38
-83.3848658534235,10.555,-74
-83.3680522199146,10.555,-134
-83.3512385864057,10.555,-235
-83.3344249528968,10.555,-391
-83.3176113193879,10.555,-572
-83.300797685879,10.555,-749
-83.2839840523701,10.555,-910
-83.2671704188612,10.555,-1034
-83.2503567853523,10.555,-1115
-83.2335431518434,10.555,-1132
-83.2167295183345,10.555,-1114
-83.1999158848256,10.555,-1072
-83.1831022513167,10.555,-1029
-83.1662886178078,10.555,-1002
-83.1494749842989,10.555,-995
-83.13266135079,10.555,-1012
-83.1158477172811,10.555,-1050
-83.0990340837722,10.555,-1109
-83.0822204502633,10.555,-1175
-83.0654068167544,10.555,-1236
-83.0485931832455,10.555,-1289
-83.0317795497367,10.555,-1326
-83.0149659162278,10.555,-1353
-82.9981522827189,10.555,-1362
-82.98133864921,10.555,-1368
-82.9645250157011,10.555,-1373
-82.9477113821922,10.555,-1382
-82.9308977486833,10.555,-1397
-82.9140841151744,10.555,-1416
-82.8972704816655,10.555,-1439
-82.8804568481566,10.555,-1461
-82.8636432146477,10.555,-1481
-82.8468295811388,10.555,-1500
-82.8300159476299,10.555,-1521
-82.813202314121,10.555,-1542
-82.7963886806121,10.555,-1566
-82.7795750471032,10.555,-1590
-82.7627614135943,10.555,-1613
-82.7459477800854,10.555,-1629
-82.7291341465765,10.555,-1636
-82.7123205130676,10.555,-1629
-82.6955068795587,10.555,-1603
-82.6786932460498,10.555,-1565
-82.6618796125409,10.555,-1526
-82.645065979032,10.555,-1498
-82.6282523455231,10.555,-1502
-82.6114387120142,10.555,-1532
-82.5946250785053,10.555,-1589
-82.5778114449964,10.555,-1660
-82.5609978114875,10.555,-1734
-82.5441841779786,10.555,-1806
-82.5273705444697,10.555,-1873
-82.5105569109608,10.555,-1929
-82.493743277452,10.555,-1975
-82.4769296439431,10.555,-2009
-82.4601160104342,10.555,-2036
-82.4433023769253,10.555,-2054
-82.4264887434164,10.555,-2062
-82.4096751099075,10.555,-2070
-82.3928614763986,10.555,-2084
-82.3760478428897,10.555,-2101
-82.3592342093808,10.555,-2117
-82.3424205758719,10.555,-2136
-82.325606942363,10.555,-2161
-82.3087933088541,10.555,-2187
-82.2919796753452,10.555,-2207
-82.2751660418363,10.555,-2225
-82.2583524083274,10.555,-2246
-82.2415387748185,10.555,-2265
-82.2247251413096,10.555,-2280
-82.2079115078007,10.555,-2289
-82.1910978742918,10.555,-2294
-82.1742842407829,10.555,-2303
-82.157470607274,10.555,-2327
-82.1406569737651,10.555,-2359
-82.1238433402562,10.555,-2396
-82.1070297067473,10.555,-2431
-82.0902160732384,10.555,-2450
-82.0734024397295,10.555,-2467
-82.0565888062206,10.555,-2485
-82.0397751727117,10.555,-2506
-82.0229615392028,10.555,-2526
-82.006147905694,10.555,-2540
-81.989334272185,10.555,-2539
-81.9725206386761,10.555,-2532
-81.9557070051673,10.555,-2522
-81.9388933716584,10.555,-2525
-81.9220797381495,10.555,-2561
-81.9052661046406,10.555,-2610
-81.8884524711317,10.555,-2649
-81.8716388376228,10.555,-2672
-81.8548252041139,10.555,-2646
-81.838011570605,10.555,-2610
-81.8211979370961,10.555,-2601
-81.8043843035872,10.555,-2602
-81.7875706700783,10.555,-2631
-81.7707570365694,10.555,-2657
-81.7539434030605,10.555,-2670
-81.7371297695516,10.555,-2678
-81.7203161360427,10.555,-2683
-81.7035025025338,10.555,-2680
-81.6866888690249,10.555,-2673
-81.669875235516,10.555,-2666
-81.6530616020071,10.555,-2661
-81.6362479684982,10.555,-2657
-81.6194343349893,10.555,-2654
-81.6026207014804,10.555,-2654
-81.5858070679715,10.555,-2657
-81.5689934344626,10.555,-2672
-81.5521798009537,10.555,-2694
-81.5353661674448,10.555,-2727
-81.5185525339359,10.555,-2760
-81.501738900427,10.555,-2788
-81.4849252669181,10.555,-2811
-81.4681116334093,10.555,-2831
-81.4512979999003,10.555,-2855
-81.4344843663915,10.555,-2895
-81.4176707328826,10.555,-2946
-81.4008570993737,10.555,-3008
-81.3840434658648,10.555,-3067
-81.3672298323559,10.555,-3106
-81.350416198847,10.555,-3127
-81.3336025653381,10.555,-3122
-81.3167889318292,10.555,-3110
-81.2999752983203,10.555,-3108
-81.2831616648114,10.555,-3115
-81.2663480313025,10.555,-3132
-81.2495343977936,10.555,-3152
-81.2327207642847,10.555,-3157
-81.2159071307758,10.555,-3162
-81.1990934972669,10.555,-3170
-81.182279863758,10.555,-3177
-81.1654662302491,10.555,-3179
-81.1486525967402,10.555,-3180
-81.1318389632313,10.555,-3184
-81.1150253297224,10.555,-3192
-81.0982116962135,10.555,-3206
-81.0813980627046,10.555,-3221
-81.0645844291957,10.555,-3228
-81.0477707956868,10.555,-3232
-81.0309571621779,10.555,-3235
-81.014143528669,10.555,-3241
-80.9973298951601,10.555,-3256
-80.9805162616512,10.555,-3279
-80.9637026281423,10.555,-3311
-80.9468889946334,10.555,-3346
-80.9300753611246,10.555,-3378
-80.9132617276156,10.555,-3400
-80.8964480941068,10.555,-3404
-80.8796344605979,10.555,-3392
-80.862820827089,10.555,-3364
-80.8460071935801,10.555,-3332
-80.8291935600712,10.555,-3309
-80.8123799265623,10.555,-3299
-80.7955662930534,10.555,-3312
-80.7787526595445,10.555,-3342
-80.7619390260356,10.555,-3387
-80.7451253925267,10.555,-3435
-80.7283117590178,10.555,-3476
-80.7114981255089,10.555,-3503
-80.694684492,10.555,-3508
-85.419315508,10.5381559139785,126
-85.4025018744911,10.5381559139785,99
-85.3856882409822,10.5381559139785,98
-85.3688746074733,10.5381559139785,93
-85.3520609739644,10.5381559139785,98
-85.3352473404555,10.5381559139785,111
-85.3184337069466,10.5381559139785,107
-85.3016200734377,10.5381559139785,93
-85.2848064399288,10.5381559139785,77
-85.2679928064199,10.5381559139785,91
-85.251179172911,10.5381559139785,93
-85.2343655394021,10.5381559139785,100
-85.2175519058932,10.5381559139785,112
-85.2007382723843,10.5381559139785,108
-85.1839246388754,10.5381559139785,92
-85.1671110053666,10.5381559139785,97
-85.1502973718576,10.5381559139785,106
-85.1334837383488,10.5381559139785,161
-85.1166701048399,10.5381559139785,177
-85.099856471331,10.5381559139785,192
-85.0830428378221,10.5381559139785,227
-85.0662292043132,10.5381559139785,289
-85.0494155708043,10.5381559139785,362
-85.0326019372954,10.5381559139785,405
-85.0157883037865,10.5381559139785,510
-84.9989746702776,10.5381559139785,638
-84.9821610367687,10.5381559139785,632
-84.9653474032598,10.5381559139785,551
-84.9485337697509,10.5381559139785,548
-84.931720136242,10.5381559139785,549
-84.9149065027331,10.5381559139785,555
-84.8980928692242,10.5381559139785,588
-84.8812792357153,10.5381559139785,670
-84.8644656022064,10.5381559139785,760
-84.8476519686975,10.5381559139785,789
-84.8308383351886,10.5381559139785,811
-84.8140247016797,10.5381559139785,752
-84.7972110681708,10.5381559139785,624
-84.7803974346619,10.5381559139785,465
-84.763583801153,10.5381559139785,409
-84.7467701676441,10.5381559139785,508
-84.7299565341352,10.5381559139785,552
-84.7131429006263,10.5381559139785,522
-84.6963292671174,10.5381559139785,460
-84.6795156336085,10.5381559139785,419
-84.6627020000996,10.5381559139785,393
-84.6458883665907,10.5381559139785,337
-84.6290747330819,10.5381559139785,296
-84.6122610995729,10.5381559139785,251
-84.5954474660641,10.5381559139785,212
-84.5786338325552,10.5381559139785,181
-84.5618201990463,10.5381559139785,153
-84.5450065655374,10.5381559139785,122
-84.5281929320285,10.5381559139785,83
-84.5113792985196,10.5381559139785,68
-84.4945656650107,10.5381559139785,66
-84.4777520315018,10.5381559139785,69
-84.4609383979929,10.5381559139785,77
-84.444124764484,10.5381559139785,78
-84.4273111309751,10.5381559139785,80
-84.4104974974662,10.5381559139785,75
-84.3936838639573,10.5381559139785,84
-84.3768702304484,10.5381559139785,79
-84.3600565969395,10.5381559139785,74
-84.3432429634306,10.5381559139785,75
-84.3264293299217,10.5381559139785,79
-84.3096156964128,10.5381559139785,78
-84.2928020629039,10.5381559139785,78
-84.275988429395,10.5381559139785,83
-84.2591747958861,10.5381559139785,83
-84.2423611623772,10.5381559139785,85
-84.2255475288683,10.5381559139785,91
-84.2087338953594,10.5381559139785,77
-84.1919202618505,10.5381559139785,74
-84.1751066283416,10.5381559139785,71
-84.1582929948327,10.5381559139785,75
-84.1414793613238,10.5381559139785,67
-84.1246657278149,10.5381559139785,59
-84.107852094306,10.5381559139785,71
-84.0910384607972,10.5381559139785,70
-84.0742248272882,10.5381559139785,55
-84.0574111937794,10.5381559139785,41
-84.0405975602705,10.5381559139785,47
-84.0237839267616,10.5381559139785,34
-84.0069702932527,10.5381559139785,39
-83.9901566597438,10.5381559139785,38
-83.9733430262349,10.5381559139785,44
-83.956529392726,10.5381559139785,42
-83.9397157592171,10.5381559139785,38
-83.9229021257082,10.5381559139785,39
-83.9060884921993,10.5381559139785,46
-83.8892748586904,10.5381559139785,44
-83.8724612251815,10.5381559139785,41
-83.8556475916726,10.5381559139785,43
-83.8388339581637,10.5381559139785,43
-83.8220203246548,10.5381559139785,47
-83.8052066911459,10.5381559139785,43
-83.788393057637,10.5381559139785,40
-83.7715794241281,10.5381559139785,39
-83.7547657906192,10.5381559139785,40
-83.7379521571103,10.5381559139785,32
-83.7211385236014,10.5381559139785,33
-83.7043248900925,10.5381559139785,29
-83.6875112565836,10.5381559139785,29
-83.6706976230747,10.5381559139785,28
-83.6538839895658,10.5381559139785,31
-83.6370703560569,10.5381559139785,24
-83.620256722548,10.5381559139785,18
-83.6034430890391,10.5381559139785,18
-83.5866294555302,10.5381559139785,18
-83.5698158220214,10.5381559139785,24
-83.5530021885125,10.5381559139785,22
-83.5361885550035,10.5381559139785,21
-83.5193749214947,10.5381559139785,22
-83.5025612879858,10.5381559139785,10
-83.4857476544769,10.5381559139785,-21
-83.468934020968,10.5381559139785,-30
-83.4521203874591,10.5381559139785,-31
-83.4353067539502,10.5381559139785,-30
-83.4184931204413,10.5381559139785,-29
-83.4016794869324,10.5381559139785,-33
-83.3848658534235,10.5381559139785,-49
-83.3680522199146,10.5381559139785,-102
-83.3512385864057,10.5381559139785,-198
-83.3344249528968,10.5381559139785,-346
-83.3176113193879,10.5381559139785,-523
-83.300797685879,10.5381559139785,-696
-83.2839840523701,10.5381559139785,-847
-83.2671704188612,10.5381559139785,-960
-83.2503567853523,10.5381559139785,-1026
-83.2335431518434,10.5381559139785,-1043
-83.2167295183345,10.5381559139785,-1026
-83.1999158848256,10.5381559139785,-996
-83.1831022513167,10.5381559139785,-969
-83.1662886178078,10.5381559139785,-958
-83.1494749842989,10.5381559139785,-968
-83.13266135079,10.5381559139785,-999
-83.1158477172811,10.5381559139785,-1048
-83.0990340837722,10.5381559139785,-1112
-83.0822204502633,10.5381559139785,-1182
-83.0654068167544,10.5381559139785,-1246
-83.0485931832455,10.5381559139785,-1300
-83.0317795497367,10.5381559139785,-1338
-83.0149659162278,10.5381559139785,-1361
-82.9981522827189,10.5381559139785,-1368
-82.98133864921,10.5381559139785,-1368
-82.9645250157011,10.5381559139785,-1369
-82.9477113821922,10.5381559139785,-1376
-82.9308977486833,10.5381559139785,-1390
-82.9140841151744,10.5381559139785,-1410
-82.8972704816655,10.5381559139785,-1432
-82.8804568481566,10.5381559139785,-1452
-82.8636432146477,10.5381559139785,-1468
-82.8468295811388,10.5381559139785,-1483
-82.8300159476299,10.5381559139785,-1501
-82.813202314121,10.5381559139785,-1522
-82.7963886806121,10.5381559139785,-1548
-82.7795750471032,10.5381559139785,-1575
-82.7627614135943,10.5381559139785,-1599
-82.7459477800854,10.5381559139785,-1616
-82.7291341465765,10.5381559139785,-1619
-82.7123205130676,10.5381559139785,-1606
-82.6955068795587,10.5381559139785,-1577
-82.6786932460498,10.5381559139785,-1538
-82.6618796125409,10.5381559139785,-1502
-82.645065979032,10.5381559139785,-1483
-82.6282523455231,10.5381559139785,-1496
-82.6114387120142,10.5381559139785,-1537
-82.5946250785053,10.5381559139785,-1598
-82.5778114449964,10.5381559139785,-1670
-82.5609978114875,10.5381559139785,-1741
-82.5441841779786,10.5381559139785,-1807
-82.5273705444697,10.5381559139785,-1867
-82.5105569109608,10.5381559139785,-1918
-82.493743277452,10.5381559139785,-1960
-82.4769296439431,10.5381559139785,-1994
-82.4601160104342,10.5381559139785,-2019
-82.4433023769253,10.5381559139785,-2035
-82.4264887434164,10.5381559139785,-2046
-82.4096751099075,10.5381559139785,-2055
-82.3928614763986,10.5381559139785,-2070
-82.3760478428897,10.5381559139785,-2088
-82.3592342093808,10.5381559139785,-2107
-82.3424205758719,10.5381559139785,-2129
-82.325606942363,10.5381559139785,-2156
-82.3087933088541,10.5381559139785,-2183
-82.2919796753452,10.5381559139785,-2207
-82.2751660418363,10.5381559139785,-2229
-82.2583524083274,10.5381559139785,-2250
-82.2415387748185,10.5381559139785,-2267
-82.2247251413096,10.5381559139785,-2278
-82.2079115078007,10.5381559139785,-2282
-82.1910978742918,10.5381559139785,-2284
-82.1742842407829,10.5381559139785,-2291
-82.157470607274,10.5381559139785,-2308
-82.1406569737651,10.5381559139785,-2335
-82.1238433402562,10.5381559139785,-2364
-82.1070297067473,10.5381559139785,-2391
-82.0902160732384,10.5381559139785,-2410
-82.0734024397295,10.5381559139785,-2425
-82.0565888062206,10.5381559139785,-2441
-82.0397751727117,10.5381559139785,-2459
-82.0229615392028,10.5381559139785,-2476
-82.006147905694,10.5381559139785,-2489
-81.989334272185,10.5381559139785,-2492
-81.9725206386761,10.5381559139785,-2491
-81.9557070051673,10.5381559139785,-2490
-81.9388933716584,10.5381559139785,-2500
-81.9220797381495,10.5381559139785,-2527
-81.9052661046406,10.5381559139785,-2563
-81.8884524711317,10.5381559139785,-2592
-81.8716388376228,10.5381559139785,-2601
-81.8548252041139,10.5381559139785,-2588
-81.838011570605,10.5381559139785,-2568
-81.8211979370961,10.5381559139785,-2574
-81.8043843035872,10.5381559139785,-2594
-81.7875706700783,10.5381559139785,-2620
-81.7707570365694,10.5381559139785,-2644
-81.7539434030605,10.5381559139785,-2658
-81.7371297695516,10.5381559139785,-2664
-81.7203161360427,10.5381559139785,-2662
-81.7035025025338,10.5381559139785,-2642
-81.6866888690249,10.5381559139785,-2631
-81.669875235516,10.5381559139785,-2626
-81.6530616020071,10.5381559139785,-2629
-81.6362479684982,10.5381559139785,-2638
-81.6194343349893,10.5381559139785,-2650
-81.6026207014804,10.5381559139785,-2661
-81.5858070679715,10.5381559139785,-2673
-81.5689934344626,10.5381559139785,-2690
-81.5521798009537,10.5381559139785,-2710
-81.5353661674448,10.5381559139785,-2736
-81.5185525339359,10.5381559139785,-2762
-81.501738900427,10.5381559139785,-2785
-81.4849252669181,10.5381559139785,-2806
-81.4681116334093,10.5381559139785,-2827
-81.4512979999003,10.5381559139785,-2854
-81.4344843663915,10.5381559139785,-2893
-81.4176707328826,10.5381559139785,-2944
-81.4008570993737,10.5381559139785,-3002
-81.3840434658648,10.5381559139785,-3057
-81.3672298323559,10.5381559139785,-3096
-81.350416198847,10.5381559139785,-3115
-81.3336025653381,10.5381559139785,-3114
-81.3167889318292,10.5381559139785,-3105
-81.2999752983203,10.5381559139785,-3104
-81.2831616648114,10.5381559139785,-3112
-81.2663480313025,10.5381559139785,-3132
-81.2495343977936,10.5381559139785,-3151
-81.2327207642847,10.5381559139785,-3161
-81.2159071307758,10.5381559139785,-3168
-81.1990934972669,10.5381559139785,-3175
-81.182279863758,10.5381559139785,-3181
-81.1654662302491,10.5381559139785,-3180
-81.1486525967402,10.5381559139785,-3177
-81.1318389632313,10.5381559139785,-3179
-81.1150253297224,10.5381559139785,-3187
-81.0982116962135,10.5381559139785,-3202
-81.0813980627046,10.5381559139785,-3217
-81.0645844291957,10.5381559139785,-3227
-81.0477707956868,10.5381559139785,-3232
-81.0309571621779,10.5381559139785,-3235
-81.014143528669,10.5381559139785,-3240
-80.9973298951601,10.5381559139785,-3250
-80.9805162616512,10.5381559139785,-3267
-80.9637026281423,10.5381559139785,-3290
-80.9468889946334,10.5381559139785,-3317
-80.9300753611246,10.5381559139785,-3346
-80.9132617276156,10.5381559139785,-3368
-80.8964480941068,10.5381559139785,-3376
-80.8796344605979,10.5381559139785,-3369
-80.862820827089,10.5381559139785,-3348
-80.8460071935801,10.5381559139785,-3323
-80.8291935600712,10.5381559139785,-3303
-80.8123799265623,10.5381559139785,-3296
-80.7955662930534,10.5381559139785,-3309
-80.7787526595445,10.5381559139785,-3338
-80.7619390260356,10.5381559139785,-3381
-80.7451253925267,10.5381559139785,-3428
-80.7283117590178,10.5381559139785,-3468
-80.7114981255089,10.5381559139785,-3494
-80.694684492,10.5381559139785,-3500
-85.419315508,10.521311827957,110
-85.4025018744911,10.521311827957,92
-85.3856882409822,10.521311827957,95
-85.3688746074733,10.521311827957,83
-85.3520609739644,10.521311827957,97
-85.3352473404555,10.521311827957,103
-85.3184337069466,10.521311827957,98
-85.3016200734377,10.521311827957,88
-85.2848064399288,10.521311827957,68
-85.2679928064199,10.521311827957,83
-85.251179172911,10.521311827957,75
-85.2343655394021,10.521311827957,77
-85.2175519058932,10.521311827957,73
-85.2007382723843,10.521311827957,68
-85.1839246388754,10.521311827957,69
-85.1671110053666,10.521311827957,72
-85.1502973718576,10.521311827957,94
-85.1334837383488,10.521311827957,134
-85.1166701048399,10.521311827957,165
-85.099856471331,10.521311827957,183
-85.0830428378221,10.521311827957,215
-85.0662292043132,10.521311827957,263
-85.0494155708043,10.521311827957,341
-85.0326019372954,10.521311827957,383
-85.0157883037865,10.521311827957,452
-84.9989746702776,10.521311827957,597
-84.9821610367687,10.521311827957,684
-84.9653474032598,10.521311827957,653
-84.9485337697509,10.521311827957,569
-84.931720136242,10.521311827957,554
-84.9149065027331,10.521311827957,548
-84.8980928692242,10.521311827957,548
-84.8812792357153,10.521311827957,572
-84.8644656022064,10.521311827957,665
-84.8476519686975,10.521311827957,765
-84.8308383351886,10.521311827957,844
-84.8140247016797,10.521311827957,812
-84.7972110681708,10.521311827957,729
-84.7803974346619,10.521311827957,614
-84.763583801153,10.521311827957,601
-84.7467701676441,10.521311827957,643
-84.7299565341352,10.521311827957,574
-84.7131429006263,10.521311827957,457
-84.6963292671174,10.521311827957,376
-84.6795156336085,10.521311827957,318
-84.6627020000996,10.521311827957,286
-84.6458883665907,10.521311827957,261
-84.6290747330819,10.521311827957,208
-84.6122610995729,10.521311827957,196
-84.5954474660641,10.521311827957,177
-84.5786338325552,10.521311827957,179
-84.5618201990463,10.521311827957,136
-84.5450065655374,10.521311827957,105
-84.5281929320285,10.521311827957,76
-84.5113792985196,10.521311827957,68
-84.4945656650107,10.521311827957,64
-84.4777520315018,10.521311827957,64
-84.4609383979929,10.521311827957,73
-84.444124764484,10.521311827957,77
-84.4273111309751,10.521311827957,75
-84.4104974974662,10.521311827957,72
-84.3936838639573,10.521311827957,82
-84.3768702304484,10.521311827957,85
-84.3600565969395,10.521311827957,80
-84.3432429634306,10.521311827957,80
-84.3264293299217,10.521311827957,81
-84.3096156964128,10.521311827957,86
-84.2928020629039,10.521311827957,87
-84.275988429395,10.521311827957,94
-84.2591747958861,10.521311827957,92
-84.2423611623772,10.521311827957,97
-84.2255475288683,10.521311827957,94
-84.2087338953594,10.521311827957,82
-84.1919202618505,10.521311827957,80
-84.1751066283416,10.521311827957,88
-84.1582929948327,10.521311827957,80
-84.1414793613238,10.521311827957,82
-84.1246657278149,10.521311827957,70
-84.107852094306,10.521311827957,77
-84.0910384607972,10.521311827957,63
-84.0742248272882,10.521311827957,59
-84.0574111937794,10.521311827957,56
-84.0405975602705,10.521311827957,41
-84.0237839267616,10.521311827957,38
-84.0069702932527,10.521311827957,40
-83.9901566597438,10.521311827957,39
-83.9733430262349,10.521311827957,41
-83.956529392726,10.521311827957,43
-83.9397157592171,10.521311827957,41
-83.9229021257082,10.521311827957,40
-83.9060884921993,10.521311827957,47
-83.8892748586904,10.521311827957,45
-83.8724612251815,10.521311827957,43
-83.8556475916726,10.521311827957,48
-83.8388339581637,10.521311827957,46
-83.8220203246548,10.521311827957,54
-83.8052066911459,10.521311827957,44
-83.788393057637,10.521311827957,43
-83.7715794241281,10.521311827957,45
-83.7547657906192,10.521311827957,44
-83.7379521571103,10.521311827957,36
-83.7211385236014,10.521311827957,36
-83.7043248900925,10.521311827957,33
-83.6875112565836,10.521311827957,29
-83.6706976230747,10.521311827957,28
-83.6538839895658,10.521311827957,23
-83.6370703560569,10.521311827957,19
-83.620256722548,10.521311827957,21
-83.6034430890391,10.521311827957,20
-83.5866294555302,10.521311827957,22
-83.5698158220214,10.521311827957,20
-83.5530021885125,10.521311827957,20
-83.5361885550035,10.521311827957,20
-83.5193749214947,10.521311827957,20
-83.5025612879858,10.521311827957,21
-83.4857476544769,10.521311827957,-4
-83.468934020968,10.521311827957,-27
-83.4521203874591,10.521311827957,-31
-83.4353067539502,10.521311827957,-31
-83.4184931204413,10.521311827957,-31
-83.4016794869324,10.521311827957,-31
-83.3848658534235,10.521311827957,-42
-83.3680522199146,10.521311827957,-78
-83.3512385864057,10.521311827957,-153
-83.3344249528968,10.521311827957,-290
-83.3176113193879,10.521311827957,-456
-83.300797685879,10.521311827957,-614
-83.2839840523701,10.521311827957,-758
-83.2671704188612,10.521311827957,-858
-83.2503567853523,10.521311827957,-918
-83.2335431518434,10.521311827957,-934
-83.2167295183345,10.521311827957,-926
-83.1999158848256,10.521311827957,-914
-83.1831022513167,10.521311827957,-906
-83.1662886178078,10.521311827957,-918
-83.1494749842989,10.521311827957,-945
-83.13266135079,10.521311827957,-990
-83.1158477172811,10.521311827957,-1048
-83.0990340837722,10.521311827957,-1115
-83.0822204502633,10.521311827957,-1185
-83.0654068167544,10.521311827957,-1247
-83.0485931832455,10.521311827957,-1300
-83.0317795497367,10.521311827957,-1334
-83.0149659162278,10.521311827957,-1356
-82.9981522827189,10.521311827957,-1365
-82.98133864921,10.521311827957,-1364
-82.9645250157011,10.521311827957,-1365
-82.9477113821922,10.521311827957,-1367
-82.9308977486833,10.521311827957,-1384
-82.9140841151744,10.521311827957,-1407
-82.8972704816655,10.521311827957,-1431
-82.8804568481566,10.521311827957,-1451
-82.8636432146477,10.521311827957,-1464
-82.8468295811388,10.521311827957,-1473
-82.8300159476299,10.521311827957,-1488
-82.813202314121,10.521311827957,-1506
-82.7963886806121,10.521311827957,-1534
-82.7795750471032,10.521311827957,-1562
-82.7627614135943,10.521311827957,-1590
-82.7459477800854,10.521311827957,-1607
-82.7291341465765,10.521311827957,-1609
-82.7123205130676,10.521311827957,-1595
-82.6955068795587,10.521311827957,-1566
-82.6786932460498,10.521311827957,-1529
-82.6618796125409,10.521311827957,-1497
-82.645065979032,10.521311827957,-1481
-82.6282523455231,10.521311827957,-1503
-82.6114387120142,10.521311827957,-1550
-82.5946250785053,10.521311827957,-1616
-82.5778114449964,10.521311827957,-1689
-82.5609978114875,10.521311827957,-1758
-82.5441841779786,10.521311827957,-1819
-82.5273705444697,10.521311827957,-1872
-82.5105569109608,10.521311827957,-1915
-82.493743277452,10.521311827957,-1953
-82.4769296439431,10.521311827957,-1983
-82.4601160104342,10.521311827957,-2006
-82.4433023769253,10.521311827957,-2021
-82.4264887434164,10.521311827957,-2031
-82.4096751099075,10.521311827957,-2040
-82.3928614763986,10.521311827957,-2058
-82.3760478428897,10.521311827957,-2080
-82.3592342093808,10.521311827957,-2103
-82.3424205758719,10.521311827957,-2125
-82.325606942363,10.521311827957,-2153
-82.3087933088541,10.521311827957,-2181
-82.2919796753452,10.521311827957,-2209
-82.2751660418363,10.521311827957,-2234
-82.2583524083274,10.521311827957,-2257
-82.2415387748185,10.521311827957,-2273
-82.2247251413096,10.521311827957,-2278
-82.2079115078007,10.521311827957,-2276
-82.1910978742918,10.521311827957,-2270
-82.1742842407829,10.521311827957,-2270
-82.157470607274,10.521311827957,-2278
-82.1406569737651,10.521311827957,-2298
-82.1238433402562,10.521311827957,-2316
-82.1070297067473,10.521311827957,-2338
-82.0902160732384,10.521311827957,-2353
-82.0734024397295,10.521311827957,-2368
-82.0565888062206,10.521311827957,-2385
-82.0397751727117,10.521311827957,-2403
-82.0229615392028,10.521311827957,-2421
-82.006147905694,10.521311827957,-2435
