V1,V2,V3
-73.4889805793061,28.2248048780488,-4658
-73.4554313692993,28.2248048780488,-4655
-73.4218821592925,28.2248048780488,-4636
-73.3883329492857,28.2248048780488,-4618
-73.3547837392789,28.2248048780488,-4626
-73.3212345292721,28.2248048780488,-4664
-73.2876853192653,28.2248048780488,-4711
-73.2541361092585,28.2248048780488,-4747
-73.2205868992517,28.2248048780488,-4763
-73.1870376892449,28.2248048780488,-4768
-73.1534884792381,28.2248048780488,-4769
-73.1199392692313,28.2248048780488,-4771
-73.0863900592245,28.2248048780488,-4777
-73.0528408492177,28.2248048780488,-4773
-73.0192916392109,28.2248048780488,-4765
-72.9857424292041,28.2248048780488,-4779
-72.9521932191973,28.2248048780488,-4797
-72.9186440091905,28.2248048780488,-4813
-72.8850947991837,28.2248048780488,-4824
-72.8515455891769,28.2248048780488,-4834
-72.8179963791701,28.2248048780488,-4838
-72.7844471691633,28.2248048780488,-4840
-72.7508979591565,28.2248048780488,-4828
-72.7173487491497,28.2248048780488,-4827
-72.6837995391429,28.2248048780488,-4839
-72.650250329136,28.2248048780488,-4865
-72.6167011191292,28.2248048780488,-4891
-72.5831519091224,28.2248048780488,-4907
-72.5496026991156,28.2248048780488,-4925
-72.5160534891088,28.2248048780488,-4947
-72.482504279102,28.2248048780488,-4972
-72.4489550690952,28.2248048780488,-4993
-72.4154058590884,28.2248048780488,-4984
-72.3818566490816,28.2248048780488,-4952
-72.3483074390748,28.2248048780488,-4944
-72.314758229068,28.2248048780488,-4951
-72.2812090190612,28.2248048780488,-4958
-72.2476598090544,28.2248048780488,-4961
-72.2141105990476,28.2248048780488,-4943
-72.1805613890408,28.2248048780488,-4908
-72.147012179034,28.2248048780488,-4863
-72.1134629690272,28.2248048780488,-4842
-72.0799137590204,28.2248048780488,-4862
-72.0463645490136,28.2248048780488,-4898
-72.0128153390068,28.2248048780488,-4922
-71.979266129,28.2248048780488,-4932
-81.842733871,28.1910975609756,47
-81.8091846609932,28.1910975609756,46
-81.7756354509864,28.1910975609756,46
-81.7420862409796,28.1910975609756,43
-81.7085370309728,28.1910975609756,42
-81.674987820966,28.1910975609756,44
-81.6414386109592,28.1910975609756,41
-81.6078894009524,28.1910975609756,37
-81.5743401909456,28.1910975609756,33
-81.5407909809388,28.1910975609756,30
-81.507241770932,28.1910975609756,29
-81.4736925609252,28.1910975609756,28
-81.4401433509184,28.1910975609756,22
-81.4065941409116,28.1910975609756,15
-81.3730449309048,28.1910975609756,20
-81.339495720898,28.1910975609756,22
-81.3059465108911,28.1910975609756,24
-81.2723973008844,28.1910975609756,26
-81.2388480908775,28.1910975609756,20
-81.2052988808707,28.1910975609756,25
-81.1717496708639,28.1910975609756,25
-81.1382004608571,28.1910975609756,24
-81.1046512508503,28.1910975609756,24
-81.0711020408435,28.1910975609756,24
-81.0375528308367,28.1910975609756,22
-81.0040036208299,28.1910975609756,20
-80.9704544108231,28.1910975609756,18
-80.9369052008163,28.1910975609756,15
-80.9033559908095,28.1910975609756,12
-80.8698067808027,28.1910975609756,7
-80.8362575707959,28.1910975609756,6
-80.8027083607891,28.1910975609756,6
-80.7691591507823,28.1910975609756,8
-80.7356099407755,28.1910975609756,10
-80.7020607307687,28.1910975609756,12
-80.6685115207619,28.1910975609756,3
-80.6349623107551,28.1910975609756,-2
-80.6014131007483,28.1910975609756,-4
-80.5678638907415,28.1910975609756,-15
-80.5343146807347,28.1910975609756,-18
-80.5007654707279,28.1910975609756,-18
-80.4672162607211,28.1910975609756,-19
-80.4336670507143,28.1910975609756,-21
-80.4001178407075,28.1910975609756,-21
-80.3665686307007,28.1910975609756,-22
-80.3330194206939,28.1910975609756,-22
-80.2994702106871,28.1910975609756,-23
-80.2659210006803,28.1910975609756,-24
-80.2323717906735,28.1910975609756,-28
-80.1988225806667,28.1910975609756,-36
-80.1652733706599,28.1910975609756,-39
-80.1317241606531,28.1910975609756,-41
-80.0981749506463,28.1910975609756,-45
-80.0646257406394,28.1910975609756,-55
-80.0310765306326,28.1910975609756,-72
-79.9975273206258,28.1910975609756,-85
-79.963978110619,28.1910975609756,-124
-79.9304289006122,28.1910975609756,-168
-79.8968796906054,28.1910975609756,-211
-79.8633304805986,28.1910975609756,-249
-79.8297812705918,28.1910975609756,-314
-79.796232060585,28.1910975609756,-365
-79.7626828505782,28.1910975609756,-422
-79.7291336405714,28.1910975609756,-461
-79.6955844305646,28.1910975609756,-515
-79.6620352205578,28.1910975609756,-601
-79.628486010551,28.1910975609756,-716
-79.5949368005442,28.1910975609756,-778
-79.5613875905374,28.1910975609756,-808
-79.5278383805306,28.1910975609756,-802
-79.4942891705238,28.1910975609756,-774
-79.460739960517,28.1910975609756,-754
-79.4271907505102,28.1910975609756,-744
-79.3936415405034,28.1910975609756,-740
-79.3600923304966,28.1910975609756,-745
-79.3265431204898,28.1910975609756,-750
-79.292993910483,28.1910975609756,-757
-79.2594447004762,28.1910975609756,-775
-79.2258954904694,28.1910975609756,-798
-79.1923462804626,28.1910975609756,-819
-79.1587970704558,28.1910975609756,-826
-79.125247860449,28.1910975609756,-834
-79.0916986504422,28.1910975609756,-834
-79.0581494404354,28.1910975609756,-835
-79.0246002304286,28.1910975609756,-839
-78.9910510204218,28.1910975609756,-843
-78.957501810415,28.1910975609756,-853
-78.9239526004082,28.1910975609756,-866
-78.8904033904014,28.1910975609756,-874
-78.8568541803945,28.1910975609756,-876
-78.8233049703878,28.1910975609756,-879
-78.7897557603809,28.1910975609756,-884
-78.7562065503741,28.1910975609756,-892
-78.7226573403673,28.1910975609756,-902
-78.6891081303605,28.1910975609756,-907
-78.6555589203537,28.1910975609756,-912
-78.6220097103469,28.1910975609756,-917
-78.5884605003401,28.1910975609756,-923
-78.5549112903333,28.1910975609756,-932
-78.5213620803265,28.1910975609756,-944
-78.4878128703197,28.1910975609756,-959
-78.4542636603129,28.1910975609756,-974
-78.4207144503061,28.1910975609756,-986
-78.3871652402993,28.1910975609756,-996
-78.3536160302925,28.1910975609756,-1002
-78.3200668202857,28.1910975609756,-1006
-78.2865176102789,28.1910975609756,-1008
-78.2529684002721,28.1910975609756,-1009
-78.2194191902653,28.1910975609756,-1010
-78.1858699802585,28.1910975609756,-1010
-78.1523207702517,28.1910975609756,-1009
-78.1187715602449,28.1910975609756,-1009
-78.0852223502381,28.1910975609756,-1008
-78.0516731402313,28.1910975609756,-1007
-78.0181239302245,28.1910975609756,-1005
-77.9845747202177,28.1910975609756,-1010
-77.9510255102109,28.1910975609756,-1021
-77.9174763002041,28.1910975609756,-1024
-77.8839270901973,28.1910975609756,-1021
-77.8503778801905,28.1910975609756,-1021
-77.8168286701837,28.1910975609756,-1023
-77.7832794601769,28.1910975609756,-1032
-77.7497302501701,28.1910975609756,-1057
-77.7161810401633,28.1910975609756,-1040
-77.6826318301565,28.1910975609756,-1039
-77.6490826201497,28.1910975609756,-1057
-77.6155334101428,28.1910975609756,-1075
-77.581984200136,28.1910975609756,-1092
-77.5484349901293,28.1910975609756,-1111
-77.5148857801224,28.1910975609756,-1117
-77.4813365701156,28.1910975609756,-1093
-77.4477873601088,28.1910975609756,-1064
-77.414238150102,28.1910975609756,-1066
-77.3806889400952,28.1910975609756,-1101
-77.3471397300884,28.1910975609756,-1129
-77.3135905200816,28.1910975609756,-1131
-77.2800413100748,28.1910975609756,-1120
-77.246492100068,28.1910975609756,-1112
-77.2129428900612,28.1910975609756,-1105
-77.1793936800544,28.1910975609756,-1094
-77.1458444700476,28.1910975609756,-1082
-77.1122952600408,28.1910975609756,-1063
-77.078746050034,28.1910975609756,-1046
-77.0451968400272,28.1910975609756,-1050
-77.0116476300204,28.1910975609756,-1064
-76.9780984200136,28.1910975609756,-1051
-76.9445492100068,28.1910975609756,-1042
-76.911,28.1910975609756,-1079
-76.8774507899932,28.1910975609756,-1157
-76.8439015799864,28.1910975609756,-1231
-76.8103523699796,28.1910975609756,-1275
-76.7768031599728,28.1910975609756,-1281
-76.743253949966,28.1910975609756,-1262
-76.7097047399592,28.1910975609756,-1300
-76.6761555299524,28.1910975609756,-1564
-76.6426063199456,28.1910975609756,-2173
-76.6090571099388,28.1910975609756,-2697
-76.575507899932,28.1910975609756,-3994
-76.5419586899252,28.1910975609756,-4887
-76.5084094799184,28.1910975609756,-5028
-76.4748602699116,28.1910975609756,-5017
-76.4413110599048,28.1910975609756,-5012
-76.407761849898,28.1910975609756,-5007
-76.3742126398912,28.1910975609756,-4995
-76.3406634298843,28.1910975609756,-4985
-76.3071142198775,28.1910975609756,-4983
-76.2735650098707,28.1910975609756,-4989
-76.2400157998639,28.1910975609756,-4998
-76.2064665898571,28.1910975609756,-4990
-76.1729173798503,28.1910975609756,-4981
-76.1393681698435,28.1910975609756,-4969
-76.1058189598367,28.1910975609756,-4966
-76.0722697498299,28.1910975609756,-4964
-76.0387205398231,28.1910975609756,-4944
-76.0051713298163,28.1910975609756,-4947
-75.9716221198095,28.1910975609756,-4956
-75.9380729098027,28.1910975609756,-4952
-75.9045236997959,28.1910975609756,-4957
-75.8709744897891,28.1910975609756,-4972
-75.8374252797823,28.1910975609756,-4971
-75.8038760697755,28.1910975609756,-4964
-75.7703268597687,28.1910975609756,-4960
-75.7367776497619,28.1910975609756,-4957
-75.7032284397551,28.1910975609756,-4958
-75.6696792297483,28.1910975609756,-4958
-75.6361300197415,28.1910975609756,-4950
-75.6025808097347,28.1910975609756,-4951
-75.5690315997279,28.1910975609756,-4958
-75.5354823897211,28.1910975609756,-4958
-75.5019331797143,28.1910975609756,-4959
-75.4683839697075,28.1910975609756,-4960
-75.4348347597007,28.1910975609756,-4952
-75.4012855496939,28.1910975609756,-4943
-75.3677363396871,28.1910975609756,-4951
-75.3341871296803,28.1910975609756,-4960
-75.3006379196735,28.1910975609756,-4962
-75.2670887096667,28.1910975609756,-4962
-75.2335394996599,28.1910975609756,-4972
-75.1999902896531,28.1910975609756,-4969
-75.1664410796462,28.1910975609756,-4950
-75.1328918696395,28.1910975609756,-4938
-75.0993426596326,28.1910975609756,-4932
-75.0657934496258,28.1910975609756,-4928
-75.032244239619,28.1910975609756,-4931
-74.9986950296122,28.1910975609756,-4930
-74.9651458196054,28.1910975609756,-4921
-74.9315966095986,28.1910975609756,-4912
-74.8980473995918,28.1910975609756,-4902
-74.864498189585,28.1910975609756,-4896
-74.8309489795782,28.1910975609756,-4893
-74.7973997695714,28.1910975609756,-4892
-74.7638505595646,28.1910975609756,-4887
-74.7303013495578,28.1910975609756,-4876
-74.696752139551,28.1910975609756,-4860
-74.6632029295442,28.1910975609756,-4851
-74.6296537195374,28.1910975609756,-4842
-74.5961045095306,28.1910975609756,-4834
-74.5625552995238,28.1910975609756,-4821
-74.529006089517,28.1910975609756,-4814
-74.4954568795102,28.1910975609756,-4802
-74.4619076695034,28.1910975609756,-4789
-74.4283584594966,28.1910975609756,-4778
-74.3948092494898,28.1910975609756,-4752
-74.361260039483,28.1910975609756,-4729
-74.3277108294762,28.1910975609756,-4712
-74.2941616194694,28.1910975609756,-4703
-74.2606124094626,28.1910975609756,-4679
-74.2270631994558,28.1910975609756,-4646
-74.193513989449,28.1910975609756,-4599
-74.1599647794422,28.1910975609756,-4554
-74.1264155694354,28.1910975609756,-4491
-74.0928663594286,28.1910975609756,-4441
-74.0593171494218,28.1910975609756,-4372
-74.025767939415,28.1910975609756,-4368
-73.9922187294082,28.1910975609756,-4390
-73.9586695194014,28.1910975609756,-4391
-73.9251203093946,28.1910975609756,-4391
-73.8915710993877,28.1910975609756,-4393
-73.858021889381,28.1910975609756,-4406
-73.8244726793741,28.1910975609756,-4439
-73.7909234693673,28.1910975609756,-4483
-73.7573742593605,28.1910975609756,-4522
-73.7238250493537,28.1910975609756,-4545
-73.6902758393469,28.1910975609756,-4556
-73.6567266293401,28.1910975609756,-4570
-73.6231774193333,28.1910975609756,-4588
-73.5896282093265,28.1910975609756,-4604
-73.5560789993197,28.1910975609756,-4615
-73.5225297893129,28.1910975609756,-4627
-73.4889805793061,28.1910975609756,-4641
-73.4554313692993,28.1910975609756,-4646
-73.4218821592925,28.1910975609756,-4633
-73.3883329492857,28.1910975609756,-4621
-73.3547837392789,28.1910975609756,-4634
-73.3212345292721,28.1910975609756,-4674
-73.2876853192653,28.1910975609756,-4714
-73.2541361092585,28.1910975609756,-4748
-73.2205868992517,28.1910975609756,-4767
-73.1870376892449,28.1910975609756,-4775
-73.1534884792381,28.1910975609756,-4774
-73.1199392692313,28.1910975609756,-4774
-73.0863900592245,28.1910975609756,-4779
-73.0528408492177,28.1910975609756,-4787
-73.0192916392109,28.1910975609756,-4779
-72.9857424292041,28.1910975609756,-4792
-72.9521932191973,28.1910975609756,-4806
-72.9186440091905,28.1910975609756,-4815
-72.8850947991837,28.1910975609756,-4818
-72.8515455891769,28.1910975609756,-4829
-72.8179963791701,28.1910975609756,-4842
-72.7844471691633,28.1910975609756,-4856
-72.7508979591565,28.1910975609756,-4864
-72.7173487491497,28.1910975609756,-4875
-72.6837995391429,28.1910975609756,-4881
-72.650250329136,28.1910975609756,-4890
-72.6167011191292,28.1910975609756,-4902
-72.5831519091224,28.1910975609756,-4913
-72.5496026991156,28.1910975609756,-4933
-72.5160534891088,28.1910975609756,-4959
-72.482504279102,28.1910975609756,-4981
-72.4489550690952,28.1910975609756,-4987
-72.4154058590884,28.1910975609756,-4974
-72.3818566490816,28.1910975609756,-4950
-72.3483074390748,28.1910975609756,-4945
-72.314758229068,28.1910975609756,-4952
-72.2812090190612,28.1910975609756,-4958
-72.2476598090544,28.1910975609756,-4956
-72.2141105990476,28.1910975609756,-4937
-72.1805613890408,28.1910975609756,-4905
-72.147012179034,28.1910975609756,-4861
-72.1134629690272,28.1910975609756,-4844
-72.0799137590204,28.1910975609756,-4868
-72.0463645490136,28.1910975609756,-4909
-72.0128153390068,28.1910975609756,-4943
-71.979266129,28.1910975609756,-4955
-81.842733871,28.1573902439024,49
-81.8091846609932,28.1573902439024,46
-81.7756354509864,28.1573902439024,42
-81.7420862409796,28.1573902439024,43
-81.7085370309728,28.1573902439024,42
-81.674987820966,28.1573902439024,43
-81.6414386109592,28.1573902439024,48
-81.6078894009524,28.1573902439024,40
-81.5743401909456,28.1573902439024,34
-81.5407909809388,28.1573902439024,28
-81.507241770932,28.1573902439024,23
-81.4736925609252,28.1573902439024,25
-81.4401433509184,28.1573902439024,26
-81.4065941409116,28.1573902439024,19
-81.3730449309048,28.1573902439024,15
-81.339495720898,28.1573902439024,20
-81.3059465108911,28.1573902439024,24
-81.2723973008844,28.1573902439024,24
-81.2388480908775,28.1573902439024,24
-81.2052988808707,28.1573902439024,26
-81.1717496708639,28.1573902439024,27
-81.1382004608571,28.1573902439024,25
-81.1046512508503,28.1573902439024,24
-81.0711020408435,28.1573902439024,23
-81.0375528308367,28.1573902439024,21
-81.0040036208299,28.1573902439024,21
-80.9704544108231,28.1573902439024,18
-80.9369052008163,28.1573902439024,16
-80.9033559908095,28.1573902439024,12
-80.8698067808027,28.1573902439024,8
-80.8362575707959,28.1573902439024,6
-80.8027083607891,28.1573902439024,5
-80.7691591507823,28.1573902439024,4
-80.7356099407755,28.1573902439024,8
-80.7020607307687,28.1573902439024,12
-80.6685115207619,28.1573902439024,10
-80.6349623107551,28.1573902439024,-3
-80.6014131007483,28.1573902439024,-2
-80.5678638907415,28.1573902439024,-14
-80.5343146807347,28.1573902439024,-18
-80.5007654707279,28.1573902439024,-19
-80.4672162607211,28.1573902439024,-20
-80.4336670507143,28.1573902439024,-21
-80.4001178407075,28.1573902439024,-22
-80.3665686307007,28.1573902439024,-23
-80.3330194206939,28.1573902439024,-23
-80.2994702106871,28.1573902439024,-23
-80.2659210006803,28.1573902439024,-24
-80.2323717906735,28.1573902439024,-28
-80.1988225806667,28.1573902439024,-35
-80.1652733706599,28.1573902439024,-39
-80.1317241606531,28.1573902439024,-41
-80.0981749506463,28.1573902439024,-44
-80.0646257406394,28.1573902439024,-51
-80.0310765306326,28.1573902439024,-70
-79.9975273206258,28.1573902439024,-83
-79.963978110619,28.1573902439024,-120
-79.9304289006122,28.1573902439024,-164
-79.8968796906054,28.1573902439024,-207
-79.8633304805986,28.1573902439024,-250
-79.8297812705918,28.1573902439024,-309
-79.796232060585,28.1573902439024,-362
-79.7626828505782,28.1573902439024,-428
-79.7291336405714,28.1573902439024,-468
-79.6955844305646,28.1573902439024,-519
-79.6620352205578,28.1573902439024,-608
-79.628486010551,28.1573902439024,-723
-79.5949368005442,28.1573902439024,-773
-79.5613875905374,28.1573902439024,-801
-79.5278383805306,28.1573902439024,-798
-79.4942891705238,28.1573902439024,-776
-79.460739960517,28.1573902439024,-754
-79.4271907505102,28.1573902439024,-740
-79.3936415405034,28.1573902439024,-734
-79.3600923304966,28.1573902439024,-736
-79.3265431204898,28.1573902439024,-742
-79.292993910483,28.1573902439024,-751
-79.2594447004762,28.1573902439024,-764
-79.2258954904694,28.1573902439024,-782
-79.1923462804626,28.1573902439024,-799
-79.1587970704558,28.1573902439024,-812
-79.125247860449,28.1573902439024,-820
-79.0916986504422,28.1573902439024,-823
-79.0581494404354,28.1573902439024,-827
-79.0246002304286,28.1573902439024,-837
-78.9910510204218,28.1573902439024,-845
-78.957501810415,28.1573902439024,-855
-78.9239526004082,28.1573902439024,-865
-78.8904033904014,28.1573902439024,-872
-78.8568541803945,28.1573902439024,-876
-78.8233049703878,28.1573902439024,-880
-78.7897557603809,28.1573902439024,-884
-78.7562065503741,28.1573902439024,-893
-78.7226573403673,28.1573902439024,-902
-78.6891081303605,28.1573902439024,-908
-78.6555589203537,28.1573902439024,-912
-78.6220097103469,28.1573902439024,-916
-78.5884605003401,28.1573902439024,-922
-78.5549112903333,28.1573902439024,-932
-78.5213620803265,28.1573902439024,-945
-78.4878128703197,28.1573902439024,-959
-78.4542636603129,28.1573902439024,-974
-78.4207144503061,28.1573902439024,-987
-78.3871652402993,28.1573902439024,-998
-78.3536160302925,28.1573902439024,-1003
-78.3200668202857,28.1573902439024,-1006
-78.2865176102789,28.1573902439024,-1009
-78.2529684002721,28.1573902439024,-1010
-78.2194191902653,28.1573902439024,-1011
-78.1858699802585,28.1573902439024,-1012
-78.1523207702517,28.1573902439024,-1012
-78.1187715602449,28.1573902439024,-1012
-78.0852223502381,28.1573902439024,-1012
-78.0516731402313,28.1573902439024,-1012
-78.0181239302245,28.1573902439024,-1012
-77.9845747202177,28.1573902439024,-1020
-77.9510255102109,28.1573902439024,-1032
-77.9174763002041,28.1573902439024,-1029
-77.8839270901973,28.1573902439024,-1024
-77.8503778801905,28.1573902439024,-1021
-77.8168286701837,28.1573902439024,-1022
-77.7832794601769,28.1573902439024,-1030
-77.7497302501701,28.1573902439024,-1057
-77.7161810401633,28.1573902439024,-1047
-77.6826318301565,28.1573902439024,-1058
-77.6490826201497,28.1573902439024,-1087
-77.6155334101428,28.1573902439024,-1098
-77.581984200136,28.1573902439024,-1101
-77.5484349901293,28.1573902439024,-1108
-77.5148857801224,28.1573902439024,-1109
-77.4813365701156,28.1573902439024,-1106
-77.4477873601088,28.1573902439024,-1104
-77.414238150102,28.1573902439024,-1113
-77.3806889400952,28.1573902439024,-1122
-77.3471397300884,28.1573902439024,-1123
-77.3135905200816,28.1573902439024,-1116
-77.2800413100748,28.1573902439024,-1103
-77.246492100068,28.1573902439024,-1088
-77.2129428900612,28.1573902439024,-1079
-77.1793936800544,28.1573902439024,-1079
-77.1458444700476,28.1573902439024,-1081
-77.1122952600408,28.1573902439024,-1075
-77.078746050034,28.1573902439024,-1068
-77.0451968400272,28.1573902439024,-1064
-77.0116476300204,28.1573902439024,-1083
-76.9780984200136,28.1573902439024,-1101
-76.9445492100068,28.1573902439024,-1084
-76.911,28.1573902439024,-1084
-76.8774507899932,28.1573902439024,-1133
-76.8439015799864,28.1573902439024,-1211
-76.8103523699796,28.1573902439024,-1258
-76.7768031599728,28.1573902439024,-1262
-76.743253949966,28.1573902439024,-1254
-76.7097047399592,28.1573902439024,-1265
-76.6761555299524,28.1573902439024,-1376
-76.6426063199456,28.1573902439024,-1645
-76.6090571099388,28.1573902439024,-2356
-76.575507899932,28.1573902439024,-3912
-76.5419586899252,28.1573902439024,-4866
-76.5084094799184,28.1573902439024,-5024
-76.4748602699116,28.1573902439024,-5013
-76.4413110599048,28.1573902439024,-5007
-76.407761849898,28.1573902439024,-5024
-76.3742126398912,28.1573902439024,-5042
-76.3406634298843,28.1573902439024,-5024
-76.3071142198775,28.1573902439024,-5004
-76.2735650098707,28.1573902439024,-5008
-76.2400157998639,28.1573902439024,-5028
-76.2064665898571,28.1573902439024,-5030
-76.1729173798503,28.1573902439024,-5016
-76.1393681698435,28.1573902439024,-4987
-76.1058189598367,28.1573902439024,-4961
-76.0722697498299,28.1573902439024,-4950
-76.0387205398231,28.1573902439024,-4937
-76.0051713298163,28.1573902439024,-4941
-75.9716221198095,28.1573902439024,-4951
-75.9380729098027,28.1573902439024,-4950
-75.9045236997959,28.1573902439024,-4960
-75.8709744897891,28.1573902439024,-4979
-75.8374252797823,28.1573902439024,-4978
-75.8038760697755,28.1573902439024,-4968
-75.7703268597687,28.1573902439024,-4961
-75.7367776497619,28.1573902439024,-4955
-75.7032284397551,28.1573902439024,-4952
-75.6696792297483,28.1573902439024,-4946
-75.6361300197415,28.1573902439024,-4932
-75.6025808097347,28.1573902439024,-4943
-75.5690315997279,28.1573902439024,-4951
-75.5354823897211,28.1573902439024,-4951
-75.5019331797143,28.1573902439024,-4961
-75.4683839697075,28.1573902439024,-4978
-75.4348347597007,28.1573902439024,-4974
-75.4012855496939,28.1573902439024,-4960
-75.3677363396871,28.1573902439024,-4954
-75.3341871296803,28.1573902439024,-4956
-75.3006379196735,28.1573902439024,-4955
-75.2670887096667,28.1573902439024,-4953
-75.2335394996599,28.1573902439024,-4945
-75.1999902896531,28.1573902439024,-4939
-75.1664410796462,28.1573902439024,-4936
-75.1328918696395,28.1573902439024,-4937
-75.0993426596326,28.1573902439024,-4936
-75.0657934496258,28.1573902439024,-4930
-75.032244239619,28.1573902439024,-4918
-74.9986950296122,28.1573902439024,-4891
-74.9651458196054,28.1573902439024,-4873
-74.9315966095986,28.1573902439024,-4877
-74.8980473995918,28.1573902439024,-4889
-74.864498189585,28.1573902439024,-4898
-74.8309489795782,28.1573902439024,-4884
-74.7973997695714,28.1573902439024,-4854
-74.7638505595646,28.1573902439024,-4823
-74.7303013495578,28.1573902439024,-4817
-74.696752139551,28.1573902439024,-4847
-74.6632029295442,28.1573902439024,-4880
-74.6296537195374,28.1573902439024,-4876
-74.5961045095306,28.1573902439024,-4845
-74.5625552995238,28.1573902439024,-4819
-74.529006089517,28.1573902439024,-4809
-74.4954568795102,28.1573902439024,-4794
-74.4619076695034,28.1573902439024,-4784
-74.4283584594966,28.1573902439024,-4776
-74.3948092494898,28.1573902439024,-4758
-74.361260039483,28.1573902439024,-4731
-74.3277108294762,28.1573902439024,-4711
-74.2941616194694,28.1573902439024,-4700
-74.2606124094626,28.1573902439024,-4690
-74.2270631994558,28.1573902439024,-4659
-74.193513989449,28.1573902439024,-4586
-74.1599647794422,28.1573902439024,-4513
-74.1264155694354,28.1573902439024,-4454
-74.0928663594286,28.1573902439024,-4390
-74.0593171494218,28.1573902439024,-4314
-74.025767939415,28.1573902439024,-4351
-73.9922187294082,28.1573902439024,-4395
-73.9586695194014,28.1573902439024,-4400
-73.9251203093946,28.1573902439024,-4407
-73.8915710993877,28.1573902439024,-4424
-73.858021889381,28.1573902439024,-4435
-73.8244726793741,28.1573902439024,-4454
-73.7909234693673,28.1573902439024,-4485
-73.7573742593605,28.1573902439024,-4514
-73.7238250493537,28.1573902439024,-4535
-73.6902758393469,28.1573902439024,-4548
-73.6567266293401,28.1573902439024,-4565
-73.6231774193333,28.1573902439024,-4584
-73.5896282093265,28.1573902439024,-4600
-73.5560789993197,28.1573902439024,-4611
-73.5225297893129,28.1573902439024,-4623
-73.4889805793061,28.1573902439024,-4634
-73.4554313692993,28.1573902439024,-4642
-73.4218821592925,28.1573902439024,-4647
-73.3883329492857,28.1573902439024,-4655
-73.3547837392789,28.1573902439024,-4673
-73.3212345292721,28.1573902439024,-4693
-73.2876853192653,28.1573902439024,-4716
-73.2541361092585,28.1573902439024,-4745
-73.2205868992517,28.1573902439024,-4764
-73.1870376892449,28.1573902439024,-4779
-73.1534884792381,28.1573902439024,-4785
-73.1199392692313,28.1573902439024,-4789
-73.0863900592245,28.1573902439024,-4794
-73.0528408492177,28.1573902439024,-4805
-73.0192916392109,28.1573902439024,-4813
-72.9857424292041,28.1573902439024,-4824
-72.9521932191973,28.1573902439024,-4822
-72.9186440091905,28.1573902439024,-4802
-72.8850947991837,28.1573902439024,-4778
-72.8515455891769,28.1573902439024,-4779
-72.8179963791701,28.1573902439024,-4811
-72.7844471691633,28.1573902439024,-4853
-72.7508979591565,28.1573902439024,-4884
-72.7173487491497,28.1573902439024,-4891
-72.6837995391429,28.1573902439024,-4878
-72.650250329136,28.1573902439024,-4866
-72.6167011191292,28.1573902439024,-4872
-72.5831519091224,28.1573902439024,-4893
-72.5496026991156,28.1573902439024,-4924
-72.5160534891088,28.1573902439024,-4951
-72.482504279102,28.1573902439024,-4963
-72.4489550690952,28.1573902439024,-4960
-72.4154058590884,28.1573902439024,-4952
-72.3818566490816,28.1573902439024,-4949
-72.3483074390748,28.1573902439024,-4952
-72.314758229068,28.1573902439024,-4957
-72.2812090190612,28.1573902439024,-4961
-72.2476598090544,28.1573902439024,-4955
-72.2141105990476,28.1573902439024,-4937
-72.1805613890408,28.1573902439024,-4912
-72.147012179034,28.1573902439024,-4881
-72.1134629690272,28.1573902439024,-4870
-72.0799137590204,28.1573902439024,-4889
-72.0463645490136,28.1573902439024,-4927
-72.0128153390068,28.1573902439024,-4958
-71.979266129,28.1573902439024,-4965
-81.842733871,28.1236829268293,52
-81.8091846609932,28.1236829268293,43
-81.7756354509864,28.1236829268293,43
-81.7420862409796,28.1236829268293,44
-81.7085370309728,28.1236829268293,42
-81.674987820966,28.1236829268293,41
-81.6414386109592,28.1236829268293,48
-81.6078894009524,28.1236829268293,37
-81.5743401909456,28.1236829268293,32
-81.5407909809388,28.1236829268293,29
-81.507241770932,28.1236829268293,23
-81.4736925609252,28.1236829268293,21
-81.4401433509184,28.1236829268293,21
-81.4065941409116,28.1236829268293,24
-81.3730449309048,28.1236829268293,21
-81.339495720898,28.1236829268293,22
-81.3059465108911,28.1236829268293,23
-81.2723973008844,28.1236829268293,21
-81.2388480908775,28.1236829268293,22
-81.2052988808707,28.1236829268293,24
-81.1717496708639,28.1236829268293,25
-81.1382004608571,28.1236829268293,25
-81.1046512508503,28.1236829268293,26
-81.0711020408435,28.1236829268293,23
-81.0375528308367,28.1236829268293,21
-81.0040036208299,28.1236829268293,21
-80.9704544108231,28.1236829268293,20
-80.9369052008163,28.1236829268293,18
-80.9033559908095,28.1236829268293,14
-80.8698067808027,28.1236829268293,8
-80.8362575707959,28.1236829268293,6
-80.8027083607891,28.1236829268293,5
-80.7691591507823,28.1236829268293,4
-80.7356099407755,28.1236829268293,6
-80.7020607307687,28.1236829268293,10
-80.6685115207619,28.1236829268293,10
-80.6349623107551,28.1236829268293,3
-80.6014131007483,28.1236829268293,1
-80.5678638907415,28.1236829268293,-12
-80.5343146807347,28.1236829268293,-18
-80.5007654707279,28.1236829268293,-19
-80.4672162607211,28.1236829268293,-20
-80.4336670507143,28.1236829268293,-21
-80.4001178407075,28.1236829268293,-23
-80.3665686307007,28.1236829268293,-23
-80.3330194206939,28.1236829268293,-24
-80.2994702106871,28.1236829268293,-24
-80.2659210006803,28.1236829268293,-25
-80.2323717906735,28.1236829268293,-27
-80.1988225806667,28.1236829268293,-34
-80.1652733706599,28.1236829268293,-38
